ID,Day,Date,Time_x,Month,Total Vehicles,Vehicle Type_x,Payment Method_x,Location_x,Lane_x,Wind Speed,Precipitation,Snow,Max Temp,Min Temp,Violation ID,Time_y,Vehicle Type_y,Payment Method_y,Location_y,Lane_y,Violation,Traffic ID_x,Bus ID,Time,Departures,Passengers per Bus,Location,Traffic ID_y
214,Monday,2024-08-05,11:47:00,August,366,Bus,Cash,Terminal C,8,13.7,78.8,3.5,32.6,28.2,389,23:37:00,Small Truck,Paid,Bridge A,5,False,201,25,03:18:00,7,40,Bridge A,461
217,Monday,2024-12-09,19:02:00,December,384,Large Truck,EZ Pass,Bridge A,6,14.8,94.3,2.6,27.3,4.5,215,13:05:00,Large Truck,Unpaid,Bridge A,7,True,221,88,19:45:00,20,54,Terminal C,229
260,Monday,2024-12-09,03:54:00,December,94,Auto,EZ Pass,Bridge A,3,16.1,20.1,5.1,25.3,-5.8,215,13:05:00,Large Truck,Unpaid,Bridge A,7,True,221,88,19:45:00,20,54,Terminal C,229
219,Monday,2024-07-15,05:16:00,July,132,Auto,EZ Pass,Terminal C,6,13.6,0.4,6.8,2.0,-12.5,426,22:15:00,Large Truck,Unpaid,Terminal C,8,True,337,79,10:38:00,13,65,Terminal C,230
219,Monday,2024-07-15,05:16:00,July,132,Auto,EZ Pass,Terminal C,6,13.6,0.4,6.8,2.0,-12.5,426,22:15:00,Large Truck,Unpaid,Terminal C,8,True,337,173,03:50:00,11,100,Terminal C,496
219,Monday,2024-07-15,05:16:00,July,132,Auto,EZ Pass,Terminal C,6,13.6,0.4,6.8,2.0,-12.5,426,22:15:00,Large Truck,Unpaid,Terminal C,8,True,337,196,08:31:00,2,63,Bridge A,55
219,Monday,2024-07-15,05:16:00,July,132,Auto,EZ Pass,Terminal C,6,13.6,0.4,6.8,2.0,-12.5,426,22:15:00,Large Truck,Unpaid,Terminal C,8,True,337,313,21:26:00,17,25,Tunnel B,258
219,Monday,2024-07-15,05:16:00,July,132,Auto,EZ Pass,Terminal C,6,13.6,0.4,6.8,2.0,-12.5,426,22:15:00,Large Truck,Unpaid,Terminal C,8,True,337,397,20:20:00,5,22,Bridge A,71
219,Monday,2024-07-15,05:16:00,July,132,Auto,EZ Pass,Terminal C,6,13.6,0.4,6.8,2.0,-12.5,426,22:15:00,Large Truck,Unpaid,Terminal C,8,True,337,466,14:42:00,4,94,Terminal C,76
220,Friday,2024-01-05,18:15:00,January,499,Large Truck,Cash,Terminal C,7,10.7,84.4,5.1,15.3,25.8,381,00:47:00,Large Truck,Unpaid,Tunnel B,1,False,497,20,11:45:00,1,99,Terminal C,316
222,Friday,2024-01-26,09:56:00,January,343,Large Truck,Cash,Tunnel B,1,3.1,40.7,5.2,-7.2,3.1,254,01:46:00,Bus,Paid,Bridge A,7,True,219,429,16:05:00,17,11,Bridge A,82
222,Friday,2024-01-26,09:56:00,January,343,Large Truck,Cash,Tunnel B,1,3.1,40.7,5.2,-7.2,3.1,469,17:05:00,Large Truck,Paid,Bridge A,7,False,418,429,16:05:00,17,11,Bridge A,82
328,Friday,2024-01-26,16:45:00,January,491,Large Truck,Cash,Terminal C,4,0.3,65.0,4.6,-4.1,5.9,254,01:46:00,Bus,Paid,Bridge A,7,True,219,429,16:05:00,17,11,Bridge A,82
328,Friday,2024-01-26,16:45:00,January,491,Large Truck,Cash,Terminal C,4,0.3,65.0,4.6,-4.1,5.9,469,17:05:00,Large Truck,Paid,Bridge A,7,False,418,429,16:05:00,17,11,Bridge A,82
391,Friday,2024-01-26,16:00:00,January,274,Small Truck,Cash,Bridge A,4,18.9,11.6,5.5,31.9,17.9,254,01:46:00,Bus,Paid,Bridge A,7,True,219,429,16:05:00,17,11,Bridge A,82
391,Friday,2024-01-26,16:00:00,January,274,Small Truck,Cash,Bridge A,4,18.9,11.6,5.5,31.9,17.9,469,17:05:00,Large Truck,Paid,Bridge A,7,False,418,429,16:05:00,17,11,Bridge A,82
224,Saturday,2024-07-20,02:33:00,July,350,Bus,EZ Pass,Bridge A,10,9.6,59.8,3.8,11.1,0.3,322,23:53:00,Small Truck,Unpaid,Tunnel B,1,True,195,478,15:18:00,18,65,Bridge A,115
224,Saturday,2024-07-20,02:33:00,July,350,Bus,EZ Pass,Bridge A,10,9.6,59.8,3.8,11.1,0.3,359,12:26:00,Bus,Unpaid,Tunnel B,1,False,107,478,15:18:00,18,65,Bridge A,115
224,Saturday,2024-07-20,02:33:00,July,350,Bus,EZ Pass,Bridge A,10,9.6,59.8,3.8,11.1,0.3,494,08:01:00,Bus,Unpaid,Tunnel B,1,True,262,478,15:18:00,18,65,Bridge A,115
225,Monday,2024-04-01,05:42:00,April,490,Large Truck,EZ Pass,Tunnel B,8,13.8,71.0,10.0,1.7,-10.1,163,10:23:00,Small Truck,Unpaid,Terminal C,9,False,64,2,14:30:00,5,40,Bridge A,481
225,Monday,2024-04-01,05:42:00,April,490,Large Truck,EZ Pass,Tunnel B,8,13.8,71.0,10.0,1.7,-10.1,163,10:23:00,Small Truck,Unpaid,Terminal C,9,False,64,266,00:42:00,8,14,Terminal C,237
225,Monday,2024-04-01,05:42:00,April,490,Large Truck,EZ Pass,Tunnel B,8,13.8,71.0,10.0,1.7,-10.1,301,14:26:00,Bus,Unpaid,Terminal C,8,True,98,2,14:30:00,5,40,Bridge A,481
225,Monday,2024-04-01,05:42:00,April,490,Large Truck,EZ Pass,Tunnel B,8,13.8,71.0,10.0,1.7,-10.1,301,14:26:00,Bus,Unpaid,Terminal C,8,True,98,266,00:42:00,8,14,Terminal C,237
225,Monday,2024-04-01,05:42:00,April,490,Large Truck,EZ Pass,Tunnel B,8,13.8,71.0,10.0,1.7,-10.1,380,19:03:00,Auto,Paid,Bridge A,6,False,500,2,14:30:00,5,40,Bridge A,481
225,Monday,2024-04-01,05:42:00,April,490,Large Truck,EZ Pass,Tunnel B,8,13.8,71.0,10.0,1.7,-10.1,380,19:03:00,Auto,Paid,Bridge A,6,False,500,266,00:42:00,8,14,Terminal C,237
476,Monday,2024-04-01,11:31:00,April,329,Large Truck,Cash,Terminal C,2,9.9,23.8,6.3,-8.5,25.8,163,10:23:00,Small Truck,Unpaid,Terminal C,9,False,64,2,14:30:00,5,40,Bridge A,481
476,Monday,2024-04-01,11:31:00,April,329,Large Truck,Cash,Terminal C,2,9.9,23.8,6.3,-8.5,25.8,163,10:23:00,Small Truck,Unpaid,Terminal C,9,False,64,266,00:42:00,8,14,Terminal C,237
476,Monday,2024-04-01,11:31:00,April,329,Large Truck,Cash,Terminal C,2,9.9,23.8,6.3,-8.5,25.8,301,14:26:00,Bus,Unpaid,Terminal C,8,True,98,2,14:30:00,5,40,Bridge A,481
476,Monday,2024-04-01,11:31:00,April,329,Large Truck,Cash,Terminal C,2,9.9,23.8,6.3,-8.5,25.8,301,14:26:00,Bus,Unpaid,Terminal C,8,True,98,266,00:42:00,8,14,Terminal C,237
476,Monday,2024-04-01,11:31:00,April,329,Large Truck,Cash,Terminal C,2,9.9,23.8,6.3,-8.5,25.8,380,19:03:00,Auto,Paid,Bridge A,6,False,500,2,14:30:00,5,40,Bridge A,481
476,Monday,2024-04-01,11:31:00,April,329,Large Truck,Cash,Terminal C,2,9.9,23.8,6.3,-8.5,25.8,380,19:03:00,Auto,Paid,Bridge A,6,False,500,266,00:42:00,8,14,Terminal C,237
234,Monday,2024-09-16,11:21:00,September,223,Small Truck,Cash,Terminal C,4,5.5,27.0,1.6,-5.8,8.7,243,15:44:00,Auto,Unpaid,Terminal C,7,True,161,61,00:43:00,4,22,Tunnel B,276
234,Monday,2024-09-16,11:21:00,September,223,Small Truck,Cash,Terminal C,4,5.5,27.0,1.6,-5.8,8.7,243,15:44:00,Auto,Unpaid,Terminal C,7,True,161,275,10:37:00,15,43,Bridge A,179
234,Monday,2024-09-16,11:21:00,September,223,Small Truck,Cash,Terminal C,4,5.5,27.0,1.6,-5.8,8.7,243,15:44:00,Auto,Unpaid,Terminal C,7,True,161,302,00:04:00,9,18,Bridge A,293
238,Friday,2024-04-26,22:35:00,April,466,Small Truck,EZ Pass,Bridge A,6,19.5,51.9,7.7,16.5,-14.2,208,15:55:00,Bus,Paid,Bridge A,9,True,250,104,20:10:00,8,85,Tunnel B,333
238,Friday,2024-04-26,22:35:00,April,466,Small Truck,EZ Pass,Bridge A,6,19.5,51.9,7.7,16.5,-14.2,208,15:55:00,Bus,Paid,Bridge A,9,True,250,404,08:55:00,13,88,Terminal C,399
412,Friday,2024-04-26,13:07:00,April,231,Small Truck,Cash,Bridge A,5,17.5,92.7,3.7,5.8,2.6,208,15:55:00,Bus,Paid,Bridge A,9,True,250,104,20:10:00,8,85,Tunnel B,333
412,Friday,2024-04-26,13:07:00,April,231,Small Truck,Cash,Bridge A,5,17.5,92.7,3.7,5.8,2.6,208,15:55:00,Bus,Paid,Bridge A,9,True,250,404,08:55:00,13,88,Terminal C,399
436,Friday,2024-04-26,14:45:00,April,223,Large Truck,Cash,Bridge A,4,8.1,34.0,8.3,24.1,6.1,208,15:55:00,Bus,Paid,Bridge A,9,True,250,104,20:10:00,8,85,Tunnel B,333
436,Friday,2024-04-26,14:45:00,April,223,Large Truck,Cash,Bridge A,4,8.1,34.0,8.3,24.1,6.1,208,15:55:00,Bus,Paid,Bridge A,9,True,250,404,08:55:00,13,88,Terminal C,399
439,Friday,2024-04-26,18:19:00,April,191,Large Truck,Cash,Terminal C,6,17.7,65.8,5.6,-2.2,8.2,208,15:55:00,Bus,Paid,Bridge A,9,True,250,104,20:10:00,8,85,Tunnel B,333
439,Friday,2024-04-26,18:19:00,April,191,Large Truck,Cash,Terminal C,6,17.7,65.8,5.6,-2.2,8.2,208,15:55:00,Bus,Paid,Bridge A,9,True,250,404,08:55:00,13,88,Terminal C,399
244,Tuesday,2024-03-05,01:48:00,March,156,Bus,EZ Pass,Bridge A,3,4.1,78.4,2.7,31.1,-5.2,173,07:55:00,Auto,Paid,Bridge A,6,True,392,203,07:34:00,8,47,Terminal C,5
244,Tuesday,2024-03-05,01:48:00,March,156,Bus,EZ Pass,Bridge A,3,4.1,78.4,2.7,31.1,-5.2,183,10:34:00,Large Truck,Unpaid,Terminal C,6,True,153,203,07:34:00,8,47,Terminal C,5
244,Tuesday,2024-03-05,01:48:00,March,156,Bus,EZ Pass,Bridge A,3,4.1,78.4,2.7,31.1,-5.2,410,11:39:00,Small Truck,Unpaid,Terminal C,6,True,283,203,07:34:00,8,47,Terminal C,5
392,Tuesday,2024-03-05,04:54:00,March,480,Auto,EZ Pass,Tunnel B,10,7.6,33.8,3.4,27.3,-13.1,173,07:55:00,Auto,Paid,Bridge A,6,True,392,203,07:34:00,8,47,Terminal C,5
392,Tuesday,2024-03-05,04:54:00,March,480,Auto,EZ Pass,Tunnel B,10,7.6,33.8,3.4,27.3,-13.1,183,10:34:00,Large Truck,Unpaid,Terminal C,6,True,153,203,07:34:00,8,47,Terminal C,5
392,Tuesday,2024-03-05,04:54:00,March,480,Auto,EZ Pass,Tunnel B,10,7.6,33.8,3.4,27.3,-13.1,410,11:39:00,Small Truck,Unpaid,Terminal C,6,True,283,203,07:34:00,8,47,Terminal C,5
245,Friday,2024-02-09,18:01:00,February,423,Auto,Cash,Terminal C,9,17.3,76.7,8.0,14.8,22.1,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,152,23:20:00,15,75,Bridge A,443
245,Friday,2024-02-09,18:01:00,February,423,Auto,Cash,Terminal C,9,17.3,76.7,8.0,14.8,22.1,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,442,06:02:00,8,80,Bridge A,141
245,Friday,2024-02-09,18:01:00,February,423,Auto,Cash,Terminal C,9,17.3,76.7,8.0,14.8,22.1,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,460,15:39:00,5,49,Terminal C,88
353,Friday,2024-02-09,12:52:00,February,398,Auto,EZ Pass,Bridge A,5,10.5,27.7,1.8,10.0,7.7,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,152,23:20:00,15,75,Bridge A,443
353,Friday,2024-02-09,12:52:00,February,398,Auto,EZ Pass,Bridge A,5,10.5,27.7,1.8,10.0,7.7,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,442,06:02:00,8,80,Bridge A,141
353,Friday,2024-02-09,12:52:00,February,398,Auto,EZ Pass,Bridge A,5,10.5,27.7,1.8,10.0,7.7,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,460,15:39:00,5,49,Terminal C,88
425,Friday,2024-02-09,21:46:00,February,319,Large Truck,EZ Pass,Terminal C,2,6.6,1.6,3.5,7.3,28.7,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,152,23:20:00,15,75,Bridge A,443
425,Friday,2024-02-09,21:46:00,February,319,Large Truck,EZ Pass,Terminal C,2,6.6,1.6,3.5,7.3,28.7,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,442,06:02:00,8,80,Bridge A,141
425,Friday,2024-02-09,21:46:00,February,319,Large Truck,EZ Pass,Terminal C,2,6.6,1.6,3.5,7.3,28.7,45,12:25:00,Small Truck,Unpaid,Tunnel B,4,False,471,460,15:39:00,5,49,Terminal C,88
249,Friday,2024-05-24,14:44:00,May,166,Bus,Cash,Bridge A,7,11.4,2.4,5.0,7.5,-9.0,248,22:39:00,Auto,Paid,Terminal C,3,False,236,210,16:20:00,11,74,Bridge A,223
254,Sunday,2024-02-04,17:46:00,February,217,Small Truck,Cash,Terminal C,5,11.9,20.1,2.7,7.9,19.1,80,04:25:00,Small Truck,Paid,Terminal C,10,False,173,270,14:58:00,20,51,Bridge A,183
254,Sunday,2024-02-04,17:46:00,February,217,Small Truck,Cash,Terminal C,5,11.9,20.1,2.7,7.9,19.1,80,04:25:00,Small Truck,Paid,Terminal C,10,False,173,452,00:40:00,10,52,Terminal C,428
254,Sunday,2024-02-04,17:46:00,February,217,Small Truck,Cash,Terminal C,5,11.9,20.1,2.7,7.9,19.1,370,18:15:00,Bus,Paid,Tunnel B,5,False,406,270,14:58:00,20,51,Bridge A,183
254,Sunday,2024-02-04,17:46:00,February,217,Small Truck,Cash,Terminal C,5,11.9,20.1,2.7,7.9,19.1,370,18:15:00,Bus,Paid,Tunnel B,5,False,406,452,00:40:00,10,52,Terminal C,428
258,Wednesday,2024-04-17,21:18:00,April,192,Auto,EZ Pass,Terminal C,6,2.1,31.6,3.1,19.5,-1.8,484,02:04:00,Bus,Paid,Tunnel B,10,False,5,33,10:05:00,7,37,Bridge A,231
258,Wednesday,2024-04-17,21:18:00,April,192,Auto,EZ Pass,Terminal C,6,2.1,31.6,3.1,19.5,-1.8,484,02:04:00,Bus,Paid,Tunnel B,10,False,5,105,12:53:00,9,41,Tunnel B,419
259,Friday,2024-11-08,15:38:00,November,85,Auto,EZ Pass,Tunnel B,3,18.8,23.4,1.2,3.6,-4.5,275,08:51:00,Large Truck,Unpaid,Terminal C,1,False,379,267,02:07:00,1,35,Bridge A,60
259,Friday,2024-11-08,15:38:00,November,85,Auto,EZ Pass,Tunnel B,3,18.8,23.4,1.2,3.6,-4.5,275,08:51:00,Large Truck,Unpaid,Terminal C,1,False,379,317,16:37:00,4,95,Bridge A,108
259,Friday,2024-11-08,15:38:00,November,85,Auto,EZ Pass,Tunnel B,3,18.8,23.4,1.2,3.6,-4.5,275,08:51:00,Large Truck,Unpaid,Terminal C,1,False,379,319,17:15:00,11,50,Tunnel B,170
259,Friday,2024-11-08,15:38:00,November,85,Auto,EZ Pass,Tunnel B,3,18.8,23.4,1.2,3.6,-4.5,376,03:59:00,Auto,Paid,Tunnel B,2,False,206,267,02:07:00,1,35,Bridge A,60
259,Friday,2024-11-08,15:38:00,November,85,Auto,EZ Pass,Tunnel B,3,18.8,23.4,1.2,3.6,-4.5,376,03:59:00,Auto,Paid,Tunnel B,2,False,206,317,16:37:00,4,95,Bridge A,108
259,Friday,2024-11-08,15:38:00,November,85,Auto,EZ Pass,Tunnel B,3,18.8,23.4,1.2,3.6,-4.5,376,03:59:00,Auto,Paid,Tunnel B,2,False,206,319,17:15:00,11,50,Tunnel B,170
404,Friday,2024-11-08,10:56:00,November,186,Auto,EZ Pass,Tunnel B,7,4.9,6.9,5.3,15.9,11.2,275,08:51:00,Large Truck,Unpaid,Terminal C,1,False,379,267,02:07:00,1,35,Bridge A,60
404,Friday,2024-11-08,10:56:00,November,186,Auto,EZ Pass,Tunnel B,7,4.9,6.9,5.3,15.9,11.2,275,08:51:00,Large Truck,Unpaid,Terminal C,1,False,379,317,16:37:00,4,95,Bridge A,108
404,Friday,2024-11-08,10:56:00,November,186,Auto,EZ Pass,Tunnel B,7,4.9,6.9,5.3,15.9,11.2,275,08:51:00,Large Truck,Unpaid,Terminal C,1,False,379,319,17:15:00,11,50,Tunnel B,170
404,Friday,2024-11-08,10:56:00,November,186,Auto,EZ Pass,Tunnel B,7,4.9,6.9,5.3,15.9,11.2,376,03:59:00,Auto,Paid,Tunnel B,2,False,206,267,02:07:00,1,35,Bridge A,60
404,Friday,2024-11-08,10:56:00,November,186,Auto,EZ Pass,Tunnel B,7,4.9,6.9,5.3,15.9,11.2,376,03:59:00,Auto,Paid,Tunnel B,2,False,206,317,16:37:00,4,95,Bridge A,108
404,Friday,2024-11-08,10:56:00,November,186,Auto,EZ Pass,Tunnel B,7,4.9,6.9,5.3,15.9,11.2,376,03:59:00,Auto,Paid,Tunnel B,2,False,206,319,17:15:00,11,50,Tunnel B,170
265,Tuesday,2024-05-14,10:00:00,May,111,Large Truck,Cash,Bridge A,3,2.7,72.1,1.9,-7.7,-0.9,334,16:46:00,Small Truck,Paid,Terminal C,8,False,334,59,01:53:00,15,40,Terminal C,466
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,229,16:36:00,7,34,Bridge A,122
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,340,02:21:00,16,35,Terminal C,425
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,419,10:21:00,19,30,Bridge A,114
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,229,16:36:00,7,34,Bridge A,122
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,340,02:21:00,16,35,Terminal C,425
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,419,10:21:00,19,30,Bridge A,114
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,229,16:36:00,7,34,Bridge A,122
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,340,02:21:00,16,35,Terminal C,425
268,Monday,2024-01-29,02:47:00,January,377,Small Truck,Cash,Tunnel B,6,12.8,43.3,3.8,7.8,-4.8,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,419,10:21:00,19,30,Bridge A,114
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,229,16:36:00,7,34,Bridge A,122
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,340,02:21:00,16,35,Terminal C,425
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,419,10:21:00,19,30,Bridge A,114
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,229,16:36:00,7,34,Bridge A,122
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,340,02:21:00,16,35,Terminal C,425
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,419,10:21:00,19,30,Bridge A,114
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,229,16:36:00,7,34,Bridge A,122
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,340,02:21:00,16,35,Terminal C,425
283,Monday,2024-01-29,17:18:00,January,140,Auto,Cash,Bridge A,6,2.5,78.8,7.8,26.0,2.0,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,419,10:21:00,19,30,Bridge A,114
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,229,16:36:00,7,34,Bridge A,122
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,340,02:21:00,16,35,Terminal C,425
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,60,05:33:00,Small Truck,Paid,Tunnel B,1,True,6,419,10:21:00,19,30,Bridge A,114
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,229,16:36:00,7,34,Bridge A,122
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,340,02:21:00,16,35,Terminal C,425
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,99,11:51:00,Auto,Unpaid,Bridge A,9,True,111,419,10:21:00,19,30,Bridge A,114
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,229,16:36:00,7,34,Bridge A,122
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,340,02:21:00,16,35,Terminal C,425
343,Monday,2024-01-29,08:32:00,January,454,Bus,Cash,Tunnel B,4,13.7,30.3,3.5,7.5,19.8,164,21:08:00,Auto,Unpaid,Tunnel B,9,False,255,419,10:21:00,19,30,Bridge A,114
281,Monday,2024-02-05,21:08:00,February,410,Large Truck,Cash,Tunnel B,1,5.2,75.3,7.4,15.4,-11.2,8,13:22:00,Bus,Unpaid,Terminal C,4,True,475,57,09:11:00,5,22,Terminal C,455
281,Monday,2024-02-05,21:08:00,February,410,Large Truck,Cash,Tunnel B,1,5.2,75.3,7.4,15.4,-11.2,20,01:04:00,Auto,Paid,Bridge A,1,True,140,57,09:11:00,5,22,Terminal C,455
281,Monday,2024-02-05,21:08:00,February,410,Large Truck,Cash,Tunnel B,1,5.2,75.3,7.4,15.4,-11.2,89,10:34:00,Bus,Paid,Bridge A,3,False,45,57,09:11:00,5,22,Terminal C,455
281,Monday,2024-02-05,21:08:00,February,410,Large Truck,Cash,Tunnel B,1,5.2,75.3,7.4,15.4,-11.2,327,12:28:00,Small Truck,Unpaid,Terminal C,3,False,306,57,09:11:00,5,22,Terminal C,455
434,Monday,2024-02-05,14:04:00,February,115,Large Truck,Cash,Terminal C,6,8.5,38.2,5.9,29.9,15.1,8,13:22:00,Bus,Unpaid,Terminal C,4,True,475,57,09:11:00,5,22,Terminal C,455
434,Monday,2024-02-05,14:04:00,February,115,Large Truck,Cash,Terminal C,6,8.5,38.2,5.9,29.9,15.1,20,01:04:00,Auto,Paid,Bridge A,1,True,140,57,09:11:00,5,22,Terminal C,455
434,Monday,2024-02-05,14:04:00,February,115,Large Truck,Cash,Terminal C,6,8.5,38.2,5.9,29.9,15.1,89,10:34:00,Bus,Paid,Bridge A,3,False,45,57,09:11:00,5,22,Terminal C,455
434,Monday,2024-02-05,14:04:00,February,115,Large Truck,Cash,Terminal C,6,8.5,38.2,5.9,29.9,15.1,327,12:28:00,Small Truck,Unpaid,Terminal C,3,False,306,57,09:11:00,5,22,Terminal C,455
282,Monday,2024-06-10,04:26:00,June,275,Auto,Cash,Bridge A,9,15.8,36.9,0.6,33.2,-2.5,146,22:10:00,Large Truck,Paid,Tunnel B,8,False,32,188,12:00:00,20,58,Tunnel B,493
282,Monday,2024-06-10,04:26:00,June,275,Auto,Cash,Bridge A,9,15.8,36.9,0.6,33.2,-2.5,146,22:10:00,Large Truck,Paid,Tunnel B,8,False,32,366,14:54:00,18,86,Bridge A,34
282,Monday,2024-06-10,04:26:00,June,275,Auto,Cash,Bridge A,9,15.8,36.9,0.6,33.2,-2.5,459,18:55:00,Auto,Paid,Bridge A,1,True,263,188,12:00:00,20,58,Tunnel B,493
282,Monday,2024-06-10,04:26:00,June,275,Auto,Cash,Bridge A,9,15.8,36.9,0.6,33.2,-2.5,459,18:55:00,Auto,Paid,Bridge A,1,True,263,366,14:54:00,18,86,Bridge A,34
286,Saturday,2024-11-09,20:31:00,November,320,Auto,EZ Pass,Tunnel B,6,1.2,25.4,6.1,-4.3,10.1,277,11:51:00,Bus,Paid,Tunnel B,10,True,7,71,20:17:00,20,34,Terminal C,479
286,Saturday,2024-11-09,20:31:00,November,320,Auto,EZ Pass,Tunnel B,6,1.2,25.4,6.1,-4.3,10.1,293,15:02:00,Large Truck,Unpaid,Bridge A,10,False,408,71,20:17:00,20,34,Terminal C,479
288,Tuesday,2024-08-20,18:59:00,August,109,Small Truck,Cash,Tunnel B,5,2.9,81.6,2.5,23.9,18.1,14,12:56:00,Large Truck,Unpaid,Terminal C,4,True,477,223,15:24:00,16,19,Tunnel B,62
303,Tuesday,2024-08-20,01:17:00,August,167,Large Truck,Cash,Terminal C,8,12.3,62.9,8.9,9.7,-3.9,14,12:56:00,Large Truck,Unpaid,Terminal C,4,True,477,223,15:24:00,16,19,Tunnel B,62
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,42,02:57:00,Small Truck,Paid,Bridge A,10,False,380,242,09:00:00,19,87,Terminal C,183
291,Saturday,2024-11-02,21:09:00,November,161,Bus,Cash,Tunnel B,1,13.6,42.6,1.5,28.6,24.2,42,02:57:00,Small Truck,Paid,Bridge A,10,False,380,358,03:12:00,9,61,Bridge A,112
